client,income_tax
57229,811726
57230,3742385
57231,4396238
57232,3014570
57233,2496812
57234,3430204
57235,4315750
57236,1757734
57237,2561109
57238,760126
57239,2543668
57240,4708550
57241,2647572
57242,4281233
57243,1020775
57244,4211325
57245,1938417
57246,4988342
57247,1676656
57248,1053378
57249,4055796
57250,1161052
57251,1761132
57252,1347303
57253,3938103
57254,1843915
57255,1673623
57256,4504967
57257,1281296
57258,2129709
57259,249292
57260,2148771
57261,731197
57262,4892440
57263,3845689
57264,1925283
57265,1398378
57266,4051493
57267,4705582
57268,1030061
57269,1475835
57270,2333269
57271,4769295
57272,1223338
57273,517323
57274,2339862
57275,1113168
57276,4126023
57277,2879960
57278,2565258
57279,3529921
57280,2941633
57281,2407243
57282,2205675
57283,1135002
57284,3348047
57285,3201816
57286,3436390
57287,1164938
57288,3086565
57289,4208903
57290,2711469
57291,1815593
57292,2981829
57293,1936065
57294,2088181
57295,2548700
57296,1793816
57297,334121
57298,2895425
57299,2899306
57300,1975446
57301,1916881
57302,1585689
57303,590135
57304,2107764
57305,3710945
57306,4447712
57307,1517943
57308,1558958
57309,4152072
57310,4993839
57311,4002877
57312,3694777
57313,1166135
57314,3497596
57315,3466020
57316,2638964
57317,3475586
57318,1118979
57319,4296162
57320,4913268
57321,2773034
57322,4686462
57323,3338101
57324,4125271
57325,2146357
57326,1877900
57327,3015852
57328,3868417
57329,3943953
57330,1933409
57331,2991632
57332,2734118
57333,4650507
57334,4314581
57335,2312713
57336,2514455
57337,1870204
57338,745685
57339,4250958
57340,2638951
57341,3638253
57342,4246698
57343,1066269
57344,2928935
57345,1378594
57346,1895104
57347,805356
57348,826524
57349,1379939
57350,224840
57351,3616449
57352,1919273
57353,759535
57354,4452682
57355,4847481
57356,3751183
57357,3063554
57358,1752280
57359,1900820
57360,3347321
57361,64474
57362,2036281
57363,91835
57364,1483823
57365,400903
57366,2405181
57367,1854465
57368,2614675
57369,910344
57370,325658
57371,4222157
57372,1438547
57373,4013918
57374,4494152
57375,4953715
57376,2176016
57377,4246595
57378,832724
57379,2569619
57380,2729326
57381,4624704
57382,2214542
57383,3172184
57384,4836757
57385,2392447
57386,4353328
57387,2056095
57388,2890682
57389,4312419
57390,2386782
57391,3611538
57392,4862766
57393,2796401
57394,2594194
57395,4017381
57396,409703
57397,1003101
57398,562433
57399,2529397
57400,1309732
57401,3796923
57402,933748
57403,3423260
57404,2599422
57405,4836590
57406,3686689
57407,1802644
57408,1521253
57409,3718151
57410,1915360
57411,84708
57412,3006085
57413,546015
57414,4347523
57415,2858174
57416,1424696
57417,3263280
57418,3836454
57419,2510415
57420,3069661
57421,1492459
57422,1239802
57423,3312404
57424,343863
57425,267074
57426,553182
57427,1818360
57428,1752946
57429,4575048
57430,2699080
57431,4552409
57432,3626070
57433,1404886
57434,4371602
57435,2521927
57436,1315693
57437,786096
57438,4002318
57439,1146473
57440,3009367
57441,512833
57442,4119137
57443,1610955
57444,3862553
57445,2098386
57446,4354546
57447,1020137
57448,1202811
57449,2238088
57450,1370064
57451,1220117
57452,1094896
57453,4914226
57454,3645057
57455,1081812
57456,1933839
57457,1943391
57458,2079268
57459,4481024
57460,816186
57461,1623298
57462,3539047
57463,2473899
57464,4233523
57465,1096494
57466,4357902
57467,3716995
57468,2972699
57469,92328
57470,3589962
57471,1438164
57472,2683303
57473,3251632
57474,3227139
57475,3528470
57476,3579560
57477,4806300
57478,3150297
57479,524677
57480,1374598
57481,4453846
57482,3164142
57483,3430152
57484,2539928
57485,1315534
57486,4868728
57487,4178321
57488,1431888
57489,3937611
57490,741741
57491,2831077
57492,2967593
57493,3477136
57494,4979503
57495,4906840
57496,1958753
57497,4615414
57498,4653586
57499,3852435
57500,4891328
57501,4798836
57502,65369
57503,1825254
57504,3264491
57505,83100
57506,3357607
57507,377426
57508,2657512
57509,726796
57510,4828967
57511,1401393
57512,1489792
57513,4421665
57514,4755096
57515,686534
57516,3932946
57517,2379697
57518,4690365
57519,2243127
57520,1798476
57521,3142447
57522,3771173
57523,2605306
57524,2828061
57525,100732
57526,2201028
57527,4526505
57528,2422861
57529,4404368
57530,1925942
57531,1259396
57532,813404
57533,3819454
57534,2003744
57535,2553930
57536,2728745
57537,4509948
57538,1126696
57539,3143916
57540,3098865
57541,4564704
57542,3937305
57543,1501315
57544,1649182
57545,4770781
57546,3786565
57547,2169350
57548,1451942
57549,1317709
57550,3675556
57551,2000011
57552,4583761
57553,548327
57554,4914876
57555,1798560
57556,619031
57557,4421685
57558,3292640
57559,418141
57560,4350463
57561,989659
57562,1818872
57563,2146211
57564,2409197
57565,2328182
57566,1586022
57567,4779072
57568,307386
57569,404354
57570,1744349
57571,3343462
57572,631876
57573,1122618
57574,112328
57575,4578487
57576,2125270
57577,459083
57578,714396
57579,4344402
57580,4479005
57581,733551
57582,2816431
57583,2349301
57584,1137595
57585,4355033
57586,1873065
57587,3264988
57588,4212449
57589,2898152
57590,618171
57591,1955147
57592,2598608
57593,119332
57594,1471411
57595,4697697
57596,4522766
57597,3544394
57598,865666
57599,23514
57600,3156479
57601,4737419
57602,4048780
57603,1311707
57604,4082040
57605,1171643
57606,3269994
57607,1937341
57608,4667704
57609,4655143
57610,3142419
57611,2535380
57612,4320631
57613,4417294
57614,2346858
57615,2269297
57616,4253880
57617,648678
57618,3300923
57619,2685537
57620,1650225
57621,2749817
57622,1299763
57623,2884009
57624,2544266
57625,2611732
57626,2536727
57627,3844043
57628,2521254
57629,4145800
57630,4948051
57631,3075967
57632,391776
57633,1490840
57634,3668438
57635,1720013
57636,2645741
57637,2016109
57638,2151912
57639,2207068
57640,1155815
57641,4245113
57642,4495588
57643,3463844
57644,3528660
57645,4673357
57646,1236291
57647,4883883
57648,2007381
57649,2334119
57650,4831926
57651,4903875
57652,4801738
57653,215919
57654,2762795
57655,914340
57656,930650
57657,126796
57658,4174796
57659,3414449
57660,879116
57661,1262235
57662,292505
57663,2003406
57664,424825
57665,3491703
57666,4962928
57667,23029
57668,3841641
57669,2609116
57670,1268846
57671,1185836
57672,3589543
57673,1211372
57674,4738626
57675,2526099
57676,3240600
57677,2512100
57678,4032524
57679,1674671
57680,369510
57681,4629458
57682,3056621
57683,2203898
57684,4206460
57685,477887
57686,2625897
57687,1445965
57688,2294651
57689,4564855
57690,138804
57691,1847956
57692,1889573
57693,2936584
57694,2495507
57695,3514398
57696,952037
57697,3711305
57698,1632795
57699,2537300
57700,73294
57701,1659508
57702,186753
57703,3209334
57704,889258
57705,3574398
57706,1387588
57707,1497045
57708,3858203
57709,4537842
57710,183598
57711,2534157
57712,3353324
57713,2841691
57714,3897494
57715,2355746
57716,3805348
57717,3789041
57718,1359628
57719,2966382
57720,887897
57721,2244464
57722,4740490
57723,3432244
57724,1073847
57725,2848623
57726,2461779
57727,2823679
57728,1047162
57729,2077147
57730,4695118
57731,1141887
57732,2374469
57733,45543
57734,318268
57735,4681871
57736,1666689
57737,2407574
57738,2189336
57739,1635785
57740,3556532
57741,3595992
57742,1554172
57743,2919819
57744,276328
57745,1579973
57746,2626323
57747,1243298
57748,1117715
57749,911155
57750,3747779
57751,2083374
57752,4192177
57753,3997903
57754,4703781
57755,2244011
57756,2412687
57757,4791035
57758,4099074
57759,4192366
57760,1021288
57761,2293998
57762,3620127
57763,2459818
57764,2894340
57765,2117039
57766,4549480
57767,1390354
57768,3243046
57769,91666
57770,2341167
57771,4311404
57772,1583706
57773,1821259
57774,1583745
57775,3129617
57776,620147
57777,4085175
57778,3213920
57779,2135633
57780,4876410
57781,3682839
57782,2906703
57783,527641
57784,1626934
57785,1104548
57786,127800
57787,3862955
57788,4902670
57789,1745452
57790,2416036
57791,1984648
57792,197317
57793,2766689
57794,2436913
57795,1696677
57796,1862346
57797,4300998
57798,484092
57799,1375388
57800,1105776
57801,577840
57802,276711
57803,2044757
57804,2473505
57805,4633595
57806,1746448
57807,1891786
57808,1729218
57809,1239276
57810,2448788
57811,1590497
57812,3215728
57813,4595214
57814,3687381
57815,2371072
57816,2785845
57817,1341348
57818,3610473
57819,523098
57820,4528678
57821,183639
57822,1061246
57823,3169062
57824,1561490
57825,1283761
57826,3158951
57827,2966634
57828,303949
57829,4024285
57830,349046
57831,1931892
57832,4570851
57833,4820787
57834,3650947
57835,1907694
57836,3890622
57837,2974108
57838,3168011
57839,4722915
57840,4546701
57841,574068
57842,3140158
57843,4816215
57844,1990643
57845,3061637
57846,135847
57847,3883381
57848,3919829
57849,4591078
57850,2547945
57851,311221
57852,3833245
57853,1227628
57854,1371542
57855,455487
57856,441997
57857,3190631
57858,530793
57859,427907
57860,100941
57861,3384521
57862,102055
57863,715362
57864,854193
57865,3351473
57866,251496
57867,727080
57868,2792606
57869,1988107
57870,764230
57871,2906479
57872,3526722
57873,4786275
57874,1567463
57875,3423149
57876,4159443
57877,3541375
57878,169406
57879,2494690
57880,4126740
57881,896735
57882,4995992
57883,3734555
57884,1223628
57885,932609
57886,3229148
57887,4826556
57888,4560625
57889,4610566
57890,550352
57891,3280435
57892,2621507
57893,3241844
57894,4171329
57895,3844464
57896,1879096
57897,2254851
57898,3610271
57899,443901
57900,2648287
57901,4027665
57902,640390
57903,3463590
57904,4194378
57905,195199
57906,2955378
57907,2623431
57908,1871664
57909,1096874
57910,1384380
57911,2995413
57912,455348
57913,162074
57914,3239767
57915,4739138
57916,2356049
57917,2276970
57918,4448284
57919,2333029
57920,4857090
57921,3083163
57922,2598318
57923,4837098
57924,3637958
57925,1666232
57926,1377775
57927,346566
57928,4250309
57929,4076202
57930,3379830
57931,275828
57932,1999812
57933,2346570
57934,4949718
57935,932583
57936,4041729
57937,1398109
57938,2422354
57939,4686128
57940,2431599
57941,2125676
57942,4188582
57943,1847131
57944,114952
57945,1144924
57946,3661602
57947,2573646
57948,1084798
57949,1152762
57950,698326
57951,3571929
57952,2748167
57953,159396
57954,4979315
57955,1403425
57956,1183880
57957,158454
57958,383761
57959,147741
57960,2519059
57961,4036985
57962,335724
57963,2183714
57964,477623
57965,3178681
57966,793326
57967,1764114
57968,3441537
57969,3456623
57970,2899143
57971,3276293
57972,2462452
57973,734236
57974,3715730
57975,1016351
57976,386276
57977,1966012
57978,1956398
57979,2520438
57980,3178220
57981,980566
57982,4180601
57983,1372341
57984,3375885
57985,1182403
57986,2817094
57987,1081415
57988,4254273
57989,4424230
57990,4028078
57991,3871549
57992,1625228
57993,1761612
57994,1510883
57995,245767
57996,2633262
57997,1086576
57998,1468015
57999,273470
58000,4150913
58001,4110742
58002,3300105
58003,2569522
58004,2805693
58005,2662510
58006,4613804
58007,4531916
58008,2644629
58009,624582
58010,3235442
58011,4567696
58012,2567261
58013,3145993
58014,3411574
58015,3060070
58016,4571434
58017,2942876
58018,4366620
58019,2808201
58020,3725084
58021,298211
58022,1001387
58023,3634428
58024,3279358
58025,2227154
58026,847621
58027,3127664
58028,1606716
58029,1284085
58030,1641451
58031,2442717
58032,2304497
58033,913126
58034,1932942
58035,3273702
58036,4729004
58037,3657403
58038,1069248
58039,4863236
58040,2334720
58041,3038280
58042,2976152
58043,1872329
58044,3980237
58045,1398254
58046,1276735
58047,634700
58048,4590117
58049,2287122
58050,2705200
58051,3089623
58052,3120580
58053,4136106
58054,795506
58055,1579505
58056,356364
58057,857753
58058,527537
58059,2624126
58060,1888672
58061,2832659
58062,2394273
58063,2809553
58064,2515423
58065,3299161
58066,4219446
58067,4717971
58068,27570
58069,152431
58070,4544135
58071,2104306
58072,445668
58073,3803838
58074,4022399
58075,1559194
58076,3043134
58077,3513975
58078,4195067
58079,4759286
58080,2442853
58081,1943222
58082,3616748
58083,601379
58084,631211
58085,1574864
58086,767387
58087,2128949
58088,2297158
58089,360032
58090,2112739
58091,2794768
58092,3613329
58093,3574221
58094,3368838
58095,2414133
58096,3604350
58097,1854718
58098,3987341
58099,1123437
58100,3531051
58101,4740279
58102,4452695
58103,2189715
58104,1033179
58105,2963619
58106,3301940
58107,4528887
58108,2663224
58109,4207980
58110,4639036
58111,3960744
58112,19875
58113,330665
58114,1629256
58115,773053
58116,4086887
58117,4381756
58118,4377011
58119,3175147
58120,3732810
58121,497365
58122,4558813
58123,3915207
58124,174269
58125,4964685
58126,4775011
58127,3994438
58128,925611
58129,4007930
58130,1590808
58131,1395589
58132,2235371
58133,2787794
58134,1436041
58135,4263164
58136,2919090
58137,1087356
58138,3261797
58139,233905
58140,164667
58141,169585
58142,3522362
58143,863524
58144,4927007
58145,3535740
58146,2000432
58147,4038634
58148,229936
58149,2418236
58150,1027724
58151,4856890
58152,2195279
58153,167277
58154,3062273
58155,829373
58156,3053878
58157,3985092
58158,4879677
58159,2844124
58160,4698769
58161,3547560
58162,2717692
58163,385080
58164,3152794
58165,1659985
58166,3405582
58167,2612730
58168,1897398
58169,3603943
58170,427860
58171,2737927
58172,997560
58173,3915673
58174,668582
58175,1981379
58176,4848975
58177,3642580
58178,2104298
58179,1262328
58180,1930375
58181,1957041
58182,3295089
58183,1811483
58184,116681
58185,129411
58186,4653322
58187,740726
58188,3773520
58189,3432526
58190,4021295
58191,1901128
58192,2778384
58193,2026334
58194,4414068
58195,60565
58196,4393059
58197,257032
58198,4373483
58199,1492545
58200,191188
58201,839483
58202,1389062
58203,1290090
58204,3286696
58205,164021
58206,1320239
58207,4111
58208,1314561
58209,1286646
58210,2324354
58211,638354
58212,1529193
58213,4375846
58214,4255238
58215,1729334
58216,1510519
58217,1488971
58218,3654890
58219,1216620
58220,2202217
58221,2388608
58222,2509676
58223,4907155
58224,1800514
58225,2830255
58226,3463203
58227,403752
58228,1664948
58229,369770
58230,1352579
58231,3061739
58232,504060
58233,3365181
58234,3032086
58235,1863174
58236,1809141
58237,3358165
58238,4474387
58239,2434706
58240,1791597
58241,4010818
58242,4383966
58243,1053938
58244,2061260
58245,2779302
58246,1831348
58247,3873384
58248,3928194
58249,3479544
58250,2806154
58251,1990106
58252,2808864
58253,4026164
58254,4162658
58255,4266035
58256,1924561
58257,3861757
58258,3918002
58259,3836378
58260,77975
58261,2825193
58262,1721491
58263,3848438
58264,4336617
58265,4214109
58266,2491797
58267,4398247
58268,3737229
58269,627161
58270,298051
58271,1892664
58272,3952534
58273,3946026
58274,532115
58275,3293346
58276,669051
58277,2664267
58278,369037
58279,295739
58280,3006480
58281,2662264
58282,3473413
58283,4980528
58284,3413723
58285,4079524
58286,1297447
58287,526827
58288,2930680
58289,469766
58290,398937
58291,298835
58292,3261928
58293,2461102
58294,3768314
58295,1813205
58296,3815517
58297,1670883
58298,4032373
58299,2085580
58300,4705862
58301,4676294
58302,2039630
58303,3915806
58304,1685818
58305,1969153
58306,2507060
58307,2448657
58308,1378103
58309,3820226
58310,2754038
58311,851808
58312,1595726
58313,3649031
58314,3200324
58315,2763799
58316,3478562
58317,2735038
58318,3929712
58319,1357868
58320,173141
58321,2458012
58322,3800614
58323,736964
58324,3636861
58325,2423071
58326,965787
58327,3272906
58328,3312879
58329,508914
58330,233808
58331,3813675
58332,177469
58333,3338896
58334,3261089
58335,1655845
58336,3018012
58337,4588278
58338,4767586
58339,2161080
58340,2317837
58341,2395047
58342,3867275
58343,1377500
58344,426621
58345,4033435
58346,3290828
58347,727155
58348,1795611
58349,3903381
58350,3991131
58351,2668837
58352,105066
58353,4162411
58354,2279583
58355,3808797
58356,44744
58357,2823743
58358,1690148
58359,354665
58360,771615
58361,1820595
58362,457963
58363,87992
58364,4257208
58365,1799299
58366,4300656
58367,1024204
58368,13509
58369,4702566
58370,1865751
58371,1535098
58372,1112872
58373,2493172
58374,3783828
58375,2043319
58376,704744
58377,4979322
58378,4054587
58379,309078
58380,1182979
58381,3823840
58382,1146265
58383,645489
58384,212504
58385,3034201
58386,2155856
58387,1033945
58388,1088920
58389,3440574
58390,1855160
58391,1182408
58392,597640
58393,1283253
58394,3248522
58395,729608
58396,3627442
58397,73730
58398,1100182
58399,2765839
58400,2632331
58401,2056772
58402,4792847
58403,293203
58404,331606
58405,2448967
58406,4678831
58407,4600168
58408,351182
58409,1696649
58410,1469378
58411,1268410
58412,3287592
58413,3230803
58414,376640
58415,3317689
58416,708441
58417,814492
58418,4358556
58419,3082663
58420,4884240
58421,1171102
58422,1403338
58423,340418
58424,2828177
58425,2568478
58426,2148428
58427,2763418
58428,4154446
58429,2954085
58430,350133
58431,1317886
58432,631111
58433,4237820
58434,4573359
58435,2628676
58436,1622708
58437,1485815
58438,4850036
58439,471240
58440,2820999
58441,4526403
58442,2302874
58443,3551241
58444,3856285
58445,4301277
58446,4564980
58447,2504200
58448,2308763
58449,3728017
58450,4160054
58451,919715
58452,148593
58453,1468017
58454,4485103
58455,611122
58456,4310219
58457,3016032
58458,2991744
58459,3238725
58460,1878840
58461,4255924
58462,1167016
58463,3274722
58464,1349043
58465,2634071
58466,4195662
58467,1247093
58468,1455651
58469,2307892
58470,4223029
58471,3863156
58472,2581373
58473,1523772
58474,4742991
58475,932921
58476,2199202
58477,2576192
58478,3955756
58479,1717367
58480,3216950
58481,4483692
58482,1627343
58483,585668
58484,1865243
58485,356284
58486,3100636
58487,60806
58488,229522
58489,3387258
58490,2683045
58491,3246544
58492,3082245
58493,2486060
58494,4873675
58495,198191
58496,1477107
58497,4697490
58498,3720007
58499,676957
58500,1999988
58501,2588379
58502,3442538
58503,613280
58504,356245
58505,1928637
58506,4267968
58507,2891110
58508,4170248
58509,1081143
58510,4314988
58511,174401
58512,1136464
58513,4216751
58514,959378
58515,522183
58516,3004704
58517,314094
58518,4393831
58519,4934368
58520,1616413
58521,2267277
58522,4891992
58523,4791181
58524,1897119
58525,4874398
58526,527178
58527,3205710
58528,2666100
58529,4643557
58530,2894303
58531,1891303
58532,2503532
58533,4819563
58534,1800298
58535,3031227
58536,1262808
58537,2678981
58538,1791434
58539,3954764
58540,119967
58541,1078201
58542,716852
58543,1844854
58544,3758529
58545,153765
58546,2794765
58547,1931274
58548,3841415
58549,3358049
58550,4555501
58551,4690091
58552,4721663
58553,3513090
58554,2549563
58555,783463
58556,4135048
58557,2645938
58558,1459044
58559,2726286
58560,1140901
58561,1083608
58562,3281955
58563,4232490
58564,1046400
58565,4730043
58566,4177938
58567,1029371
58568,1271245
58569,1440299
58570,2110509
58571,1598897
58572,3607687
58573,4736262
58574,205771
58575,2015650
58576,2488581
58577,3318138
58578,4255981
58579,4190313
58580,1071352
58581,4129303
58582,2463790
58583,1272158
58584,2700
58585,3859731
58586,3914183
58587,643995
58588,1084751
58589,3452017
58590,3214628
58591,4847166
58592,4696237
58593,521713
58594,512301
58595,904074
58596,3244544
58597,2487803
58598,3145726
58599,2269306
58600,4140898
58601,2479673
58602,2365848
58603,218889
58604,3765772
58605,4594683
58606,2817185
58607,3781595
58608,3580139
58609,1589913
58610,3963348
58611,1925203
58612,3529687
58613,3373176
58614,3539758
58615,2459387
58616,4908401
58617,2719967
58618,1847571
58619,4279093
58620,475138
58621,525717
58622,256958
58623,4698277
58624,1547443
58625,564305
58626,1288241
58627,1035765
58628,2566432
58629,960537
58630,2280867
58631,2523342
58632,1212632
58633,3722206
58634,1817057
58635,3444355
58636,4367214
58637,598617
58638,3865578
58639,1794094
58640,2904802
58641,978968
58642,3425036
58643,491426
58644,87686
58645,17146
58646,2057361
58647,2188795
58648,1367846
58649,2686551
58650,4202689
58651,2358036
58652,4376077
58653,3942500
58654,564292
58655,2269311
58656,760442
58657,1612776
58658,579886
58659,206935
58660,822542
58661,1538685
58662,4743873
58663,3372933
58664,117187
58665,4624089
58666,1878288
58667,2061859
58668,2224760
58669,4527356
58670,3124569
58671,4666340
58672,4797631
58673,2090696
58674,1233586
58675,1620459
58676,3353599
58677,4522330
58678,4843167
58679,1028369
58680,15154
58681,3012624
58682,1473127
58683,2808617
58684,3869664
58685,1335483
58686,814764
58687,4065165
58688,3616136
58689,1180623
58690,4026637
58691,364396
58692,593585
58693,1464863
58694,297327
58695,94158
58696,381230
58697,2600001
58698,1769907
58699,3758238
58700,3374819
58701,629579
58702,441559
58703,4730246
58704,1117099
58705,2279100
58706,4820587
58707,379752
58708,4402388
58709,2394364
58710,1745866
58711,636755
58712,1822692
58713,1212156
58714,4654442
58715,2558524
58716,1232091
58717,3026660
58718,945392
58719,4966010
58720,1460066
58721,1530793
58722,1225331
58723,3923553
58724,3701923
58725,3404631
58726,3326061
58727,2275989
58728,3896731
58729,4570648
58730,1281542
58731,1688477
58732,27511
58733,3473438
58734,2957328
58735,2353430
58736,2425668
58737,4946827
58738,226520
58739,3654348
58740,2179221
58741,2031442
58742,940718
58743,2329938
58744,4170753
58745,881482
58746,3302003
58747,3104290
58748,3774065
58749,532692
58750,573783
58751,182153
58752,2023500
58753,1657375
58754,2322618
58755,750616
58756,4851459
58757,1803683
58758,1908640
58759,2348527
58760,4810157
58761,4494725
58762,4435026
58763,3303595
58764,3622241
58765,2273631
58766,2876042
58767,1686829
58768,793113
58769,4520420
58770,4852408
58771,196954
58772,4789894
58773,3782519
58774,2917347
58775,219719
58776,867681
58777,1120573
58778,4310994
58779,4477128
58780,691869
58781,631910
58782,4954779
58783,2995213
58784,856870
58785,4774143
58786,4509745
58787,1399878
58788,20598
58789,2790196
58790,2689131
58791,2168180
58792,624168
58793,3350947
58794,708825
58795,4394436
58796,3331058
58797,3463087
58798,1485025
58799,354095
58800,3746286
58801,2074350
58802,2524904
58803,3322012
58804,1675745
58805,451147
58806,1383861
58807,2130486
58808,573043
58809,262370
58810,2531444
58811,4424349
58812,3491875
58813,3244022
58814,2338892
58815,4441833
58816,1316581
58817,849656
58818,4084209
58819,3431035
58820,4874854
58821,2634468
58822,1683707
58823,2862584
58824,1404771
58825,1895662
58826,125425
58827,2067561
58828,432848
58829,153685
58830,4903578
58831,2640105
58832,4352515
58833,166246
58834,3230017
58835,2556695
58836,1654146
58837,1907254
58838,2651708
58839,4707349
58840,386897
58841,470252
58842,4198028
58843,3658357
58844,1416175
58845,510506
58846,4326944
58847,902960
58848,126816
58849,653766
58850,939198
58851,4335565
58852,4440126
58853,4770487
58854,2728319
58855,1564902
58856,3896514
58857,346721
58858,3799877
58859,4150052
58860,2332961
58861,4872333
58862,3860166
58863,1457699
58864,1195630
58865,2698432
58866,4035163
58867,3058870
58868,2806973
58869,3012451
58870,1854030
58871,4878686
58872,3486429
58873,1016125
58874,143113
58875,3664909
58876,2503723
58877,1198103
58878,3884417
58879,3679453
58880,4863058
58881,2790306
58882,1997470
58883,1133149
58884,2766181
58885,2865687
58886,2505004
58887,2620268
58888,4172035
58889,4196012
58890,922792
58891,3788648
58892,3056813
58893,3127138
58894,299147
58895,1971662
58896,2347870
58897,1312196
58898,3895523
58899,4585476
58900,3003668
58901,600241
58902,406765
58903,3867158
58904,3791763
58905,1999323
58906,2210198
58907,2758822
58908,3805431
58909,2686187
58910,959184
58911,62879
58912,3494005
58913,3740213
58914,2737290
58915,23739
58916,87126
58917,999882
58918,108589
58919,4416068
58920,141077
58921,836853
58922,513765
58923,654573
58924,4979486
58925,4755310
58926,3464873
58927,2320614
58928,815156
58929,1787808
58930,3634943
58931,3886866
58932,2367215
58933,2905247
58934,182806
58935,278004
58936,384776
58937,4936240
58938,1557377
58939,664083
58940,3242774
58941,851940
58942,3522547
58943,1232424
58944,1904878
58945,548292
58946,710256
58947,4660300
58948,4078785
58949,4072867
58950,1400639
58951,1569
58952,3724351
58953,3903128
58954,2976315
58955,655563
58956,4356615
58957,1859653
58958,4623425
58959,1693949
58960,2906660
58961,635386
58962,3101642
58963,806467
58964,955151
58965,4485555
58966,4516943
58967,600770
58968,1815876
58969,3739994
58970,2521251
58971,2993679
58972,3436776
58973,3452384
58974,1515931
58975,3271883
58976,3885302
58977,1703598
58978,2382648
58979,998003
58980,1113973
58981,950259
58982,2201382
58983,3081031
58984,2012370
58985,999770
58986,4801537
58987,2324612
58988,4460993
58989,4251904
58990,1552591
58991,2687695
58992,2545862
58993,3267351
58994,896134
58995,399300
58996,2937806
58997,3587493
58998,2252565
58999,3626292
59000,4696164
59001,3615771
59002,3936721
59003,3102252
59004,3242580
59005,4834451
59006,2289779
59007,3440390
59008,374992
59009,1632445
59010,1538664
59011,3793591
59012,2141370
59013,1036542
59014,4239860
59015,3456828
59016,3967457
59017,3978435
59018,1843912
59019,1329535
59020,773265
59021,3793863
59022,4947228
59023,1466467
59024,3000355
59025,564972
59026,1243847
59027,4844842
59028,2477165
59029,4827968
59030,3395190
59031,3373781
59032,1847953
59033,136670
59034,1160156
59035,1426916
59036,2415766
59037,2961596
59038,4179008
59039,4101096
59040,1943775
59041,1628834
59042,4129379
59043,1038219
59044,861929
59045,1063924
59046,4785848
59047,1592690
59048,1747172
59049,2283777
59050,954798
59051,3521957
59052,3906418
59053,3924511
59054,4503824
59055,3456531
59056,1314419
59057,4802999
59058,4923633
59059,2686022
59060,3063268
59061,2901568
59062,338006
59063,4665652
59064,4591667
59065,3819897
59066,949766
59067,906126
59068,280154
59069,3750477
59070,4537704
59071,4368050
59072,2100785
59073,2553905
59074,1868059
59075,3673083
59076,230363
59077,2428687
59078,4060667
59079,1502002
59080,1365474
59081,3537948
59082,4055177
59083,2229610
59084,1972137
59085,3501826
59086,4371184
59087,35282
59088,3885849
59089,3439205
59090,3599171
59091,3349384
59092,2405952
59093,3806234
59094,618595
59095,1667053
59096,4733837
59097,1206229
59098,417672
59099,399648
59100,2605225
59101,2556538
59102,2189820
59103,2084266
59104,542043
59105,2494895
59106,2890673
59107,2075717
59108,4806095
59109,1777742
59110,133622
59111,1375886
59112,338535
59113,49334
59114,1102895
59115,459933
59116,4634172
59117,2068915
59118,4898133
59119,3009792
59120,98816
59121,673704
59122,590522
59123,2323652
59124,3428810
59125,2438120
59126,1393894
59127,2413124
59128,2634836
59129,415202
59130,4926546
59131,791028
59132,925958
59133,2069868
59134,4489529
59135,3945661
59136,4747039
59137,3146678
59138,2370084
59139,3732037
59140,4688127
59141,3692455
59142,3829384
59143,2538816
59144,3202544
59145,1922930
59146,1000784
59147,1016812
59148,1535086
59149,2084185
59150,2810092
59151,98461
59152,485297
59153,3500331
59154,4302801
59155,4813303
59156,2951971
59157,3068519
59158,4582806
59159,660317
59160,4781875
59161,877642
59162,1649035
59163,4693247
59164,2045231
59165,21785
59166,2100175
59167,4655174
59168,1930565
59169,246710
59170,1770740
59171,755299
59172,989855
59173,2200857
59174,72156
59175,2310280
59176,2846061
59177,3636568
59178,3631654
59179,4834499
59180,81911
59181,2668826
59182,176498
59183,3436203
59184,2717588
59185,913988
59186,4118665
59187,2025710
59188,1200272
59189,86245
59190,3601680
59191,1038332
59192,3103172
59193,4117810
59194,386573
59195,2440099
59196,2572152
59197,3076549
59198,3693526
59199,3813075
59200,3281208
59201,694300
59202,1291451
59203,585788
59204,38045
59205,3184206
59206,3797606
59207,1820803
59208,4230416
59209,4117318
59210,2140251
59211,807453
59212,4303311
59213,3987498
59214,595227
59215,2010026
59216,29843
59217,2802162
59218,3587368
59219,2343121
59220,1710482
59221,3280113
59222,1681860
59223,3869473
59224,3375333
59225,1317303
59226,3720242
59227,127558
59228,1864371
59229,2252359
59230,2332651
59231,3983491
59232,2743722
59233,2380484
59234,1606705
59235,1624274
59236,1724682
59237,939246
59238,3649513
59239,2994433
59240,2807079
59241,4174767
59242,2149882
59243,4945440
59244,4595693
59245,4539587
59246,4763692
59247,4357219
59248,2681326
59249,526668
59250,3957313
59251,2184781
59252,2783799
59253,1247324
59254,905360
59255,2048427
59256,2056791
59257,869856
59258,3738918
59259,1770994
59260,2251280
59261,740968
59262,4760899
59263,3903024
59264,4259997
59265,3329571
59266,1641458
59267,4177627
59268,4571448
59269,123644
59270,3561029
59271,3755425
59272,2862054
59273,1758168
59274,2530085
59275,1708926
59276,2781148
59277,1588675
59278,1855581
59279,4402086
59280,1231208
59281,1317923
59282,1057131
59283,4925890
